textID,selected_text
11b14ae498,"gonna go 2 bed now, night tweeters  , dont think about me when you sleep ;) hahah nite all"
12005b65fc,Waiting for my turn on wii fit gym closed
dbabff5048,Omg!!! Is this the sun glimpsing through the clouds?! Woohoo!
0415387eb8," haha yea, i just feel like its being taken the wrong direction, used to be a cool place, now its a mess"
d26016300e, shes must be a truly amazing woman for having a phenomenal son..
e150ad9d31, very nice...i cleared my head
5c0e819f2b," I think it`ll be more like a casual attendance instead of a review, as there might not be another issue of felix by then.  Thanks."
462978616d," Your pic didn`t show up for me  Boo!!!! All the other pics on that site show up, but not yours"
75dc8a3ff6,"baby i need you , right here , right now"
a9a725abfa," umm get ready, help my mum, give GJ his presents when he gets up (could be a while), wait for people to arrive, then party"
ef1debc105, together
5c2ae1e5f0,http://twitpic.com/4wuaq - another prof pic.
b820cb8056,Happy
dc6dae7f3b, http://twitpic.com/4vw9a - I`m not gonna buy one...nor two... But three! I will be the ultimate slaughter machine!
3d0c74e523,lost
0de2a265ef,"church bellss are ringin  got to go. adieu,(god bless in german)"
86ae985c48,Still feel like craaaap and like everyone on earth needs to know this lol... Have fun birdies
cc3b05f756, watching dor on utv movies again great performance
5524acce17,did U watch the spelling bee contest ? winner: Kavya Shivshankar ! Impressive performance - i had not even heared most of the words b4
b33e54d9c8, probably not in this weather
f288113937,some relaxation. so much things on my list... but really not that much
1137d77ecc,....got your message!!! You are such a twitter freak!
496abe9ad9,hate
5b204b5429,heading out to (a long)band practice. last one before our first show on Saturday night. Hope it`s a good one  http://digg.com/u12MIW
c0414a6961,says HAPPY MOTHER`S DAY TO ALL THE MOMS OUT THERE!  http://plurk.com/p/stezd
65bef2f8c9, sorry to hear your news
65e715d6e5," I`ve been there.  The only place I have flown out of since moving up north. Really pretty area for flying, but very expensive"
4b34697ec5,sad.. Daniel is leaving Florida now.. just gave him a big hug
36c50ba510,it`s mother`s day...i already bought and gave my mother`s day present to my mother.
cea5b3f191,Best friend is leaving to go back to school today..I am so sad
aa221b6a7d," hey, what about us followers in ATL!!!!"
ffcd5cb36e,11:11 pm Perrrfect universal alignment.    <33
cb8ff954c0,has a new nick name - arosh ..i like i like
af9a810c77,i was so bored i decided to iron all my baju sklh. thn i realized i hate doing tht. so all i did was iron a sleeve HAHAHA. im off to schl
d98aa88591, No Trump casino in Vegas.
a7977acf38,"_jimski .....in my book, yes"
5a9faa4da8, ilooked in my phone book and ur name was the first to show and i was like i got ti-ti number but it was just ur email
1b8c3ffa29,asks for karma points please.  http://plurk.com/p/wxnt9
aa1a163174, Will do
a4bb5d0c5c,OFFICIALLY booked for seattle with  and  it`s going to be THE best birthday weekend EVER!   :you made me sad
24e58e264b,_carter THE LINK DOESNT WORK
01f2c9bae6,"_M Awww, our Mother`s day has been and gone :o(.  No work today, off out witht he camera in a little while, hopefully"
e02cb0c9a8, i guess you get loads of emails & people asking you stuff al the time but i seriously wonder if you ever read my comments  x
3f8df1fed3,Up late with nothin 2 do.....
4b8092674a,love
ef7149efd3,People are people...nooooo? Id never have guessed tht...idiot..im grouchy now
c00890fdfc, i see you hannah klein!. lookin good today
e3592de395,aha _marie my brother`s wallpaper on his phone is Dolly The Sheep  aha i`m loling.
ad970e1d3f, it`s saying that it is the wrong link-it cannot find the address.
098f6ce321,  I know... kittie should be a professional....
2cd5a21fbc,Sending blessings out to 
fcc4f3baa5, ahh ok! Enjoy! I`ll miss it
b86fe0c61a,"So tonights TV viewing, BGT or HIGNFY and Reggie Perrin? Wont be tweeting however as  MiniC has hidden iPod"
ea1b1fd1bb,Mudweight hauled in for last time by   http://yfrog.com/0zr2jqj
ec00ec25c7,has dislocated her knee  *bad/painful times* gas + air and morphine are fun though
17d1fdde01,"i cant believes its already Monday, the weekend went by soooo fast, keeping my fingers crossed that will too"
91de6a547d,"Barack Obama is a legend, just watched his dinner speach, it was pretty funny"
6e8fb1ede7,I got whooped by Jason Bradbury. Ace :0
fd9f6c3e21, Ouch. I won`t be down in Miami tomorrow morning. That sucks  It`s a cruise? Are you driving back the next Saturday?
c3892f8e77,sadd..  last night in fl.. going back to AR tomorrow
639aeb628f,"according to mary chaayaa, i look like a sexy emo in my dp  i not emo."
ef465b57eb, sounds awesome..
e0ead16a3d, well you are a tricky one so I would say 6.5
b09213d54b, no. my school will start on June1.  two days to go. i still don`t want. :l
79256fbe62, Still no Internet today
5813e09e81,"Tbh having no credit in your phone sux. i cant even text people to see what`s happening, like its totally grrrsville"
50d03d593e,gahhhh homework. masterchef in half an hour! hahah and the recruits
6816923abd,This month was a bad month to try and get an advert together for Kobold Quarterly
2524332d66, I`m concerned for that family
1900a6978a,Idk i cant do ****
e8d9d9671b,only gets spam in her college email account now. What a way to rub in graduation.
c69ccdfa56, I`m very much in tune with your words today. Thanks.
3c6723fa1b, how are you gonna get them? I got bitten
85e2495324," I`m so sad I missed your calling time, I got home from practice too late"
16b52fbd17, im jealous.  im slaving away at the store and youre chilling on the boat.
755bcfd6a2,  we get so bored with routine.. lol!
fdc09f2f0b,What does 'drink responsibly' mean to you? Please share a tip (or two if you`re drunk right now  )
1643564ce1,I got up early to pay bills. I figured its like a bandaid if I get it over quickly it won`t be so bad... I was wrong
b4b9d74b06," ooh, work im afarid  looking forward to a sunny weekeknd tho!!!"
b593189c2d,Watch Lowkey freestyling (and selling his mixtape  on http://tinyurl.com/dev4xh and performing in Norwich tonight
7a83b8c7e2,I feel sorry for my bestie  good luck ali!
66762b14cd,  I need one of these! Was just thinking about it earlier today as I downloaded pictures via USB.  #evernote_eyefi
7d59117a75,putting 3 new consultants to work this week. it`s a good feeling!  congrats on your offers
a769b2340c,Oh gosh how I want the party to be over and done with already.
4d31092a19,Ive totally not got that job  i can just tell.
fc4660a609,love
74450e128f, eek can`t wait to see it!! as well as everyone elses. gahh i don`t know what i want  lol
337ebe2747,FRIDAY so freakin happy today was an annoying day  buuut WEEKEND! TGIF<3
9db7e301b9, YEP  it`ll be awesome to the max =] haha
7013b54ea6,"_ Heading off to Poole around 4ish,  has some serious gardening to do before we go, no Tweetdeck til Sunday evening,"
990c3cf35f,too sick for rigging tomorrow.
10c5d92ceb,Have to go to the dreaded DMV tomorrow
b8293bb838,"Is on her way to nottingham! ICOF tonight, then no more gigs umtil download. Fail"
cb8cb99053, How are you?
a22d319e5f, - That Jasper clip is my first 'favorite' Twitter message.
4d3de34efa, Hey! r u back in La right now?What was ur favorite part bout Europe? I`ve never been out of the country xcept Canada  XO Jenna
8e092e15ed,@_handz_ it was quiet.... unfortunatly but what the hell it`s good the chill out too right?
356fce670b,wish
1ad6adf2ab,  your right.... How was your trip
53dbbbdf7d,_ember yay! thanks.  cover-i sad ang alist please. )
5534df9445,love
ea390d1f7b,Gutted. The kitchen is empty literally EMPTY. No even kidding. I`m so hungry
7880cbca66,"  Darn, I thought you meant White Sox."
58aa2e3401,_jtv WHAT! I was only gone for 30 minutes and you`re already showing boobage without me?
d65a8658b0,"  I just got through doing my work now I can take the whole day off, its great being your own boss"
3e99f423ba,"  poor you lmao, just stick your head out the window!"
d1b38c33f4, etherreal WAS my main preoccupation. Now it`s EtherREAL`s preoccupation... humm... me ? schizophrenic ?
0345e7e526, dohh! is it old? I had never heard it.. I`m so last year..
53eacec2ef, Instrumentalists like to give singers a hard time. But the vocalist`s job is the toughest when he/she is sick.
ad2d036578,Just got the Nashville IHOP staff to hit the Dougie with me and Mayne. What a **** night
9e5e8ab6a4,miss
47126dd509,"4 shifts down, 2 to go... then its my birthday!! but, should i be getting excited??? im turning 29 which means im almost 30"
e9ef9a00e9,Feeling tempted by high volume of jeeps to start an 'acura wave'. Me too!
3da51fc31b," Inorite, humid as well"
ddc89d5956,Heading back home with a win!
499f7fe7dc,hurts
1f35cb2e27, good luck in the pressure test! don`t worry everything will be great
23ea783065,wish
dbae8ffc58,I`m very conflicted here.  I really like Mike but I still have feelings for Darrin.  It`s really complicated.  I don`t know what to do.
46e5a5f63b, i cant
b9d896f209," Yes, maybe, but for today, I write"
25080c4bad,happy
760b2e5dfe, ....back to a frizz head again
580f2c99e1,"Okay so yesterday was good went food shopping, cooked some chicken tacos and bakes some cookies!!!  Now I am back at work."
e243bee98c,love
12b499b4ca,i had walkathon this morning.  and i`m among the first who arrived at the finishing line!
95410148bf,"little beetle not feeling any love  Searches are bring up zilch, bar 2 peeps that appear funny !!!"
3acd68b4cb," Thank ye, Vaneta.  Much appreciated"
f3933c4b73, bitter?  why? *hug* ****
245e5f25e2,went 2 see the hannah montana movie wiv jodie on friday and it was WELL GOOD but i feel nasty for laughing at the lil girl that cryed LOL
70740addc0,http://twitpic.com/67s14 - Saw a family of five get out of this motor home and into laundromat to clean clothes and bedding
29d1ec5e7e, LOL Me too. Going out at 12am isn`t as easy as it used to be
78a3ef0435, Quite a few. Peacocks and Oceanographer`s Choice are my new favorites to play
f71ed6b273, yeahhh! u`ve got plenty of great fans!! And in Spain too! u should come and play a gig here!!
abc7f39d90, I`m having lunch already  ur a lil late buddy!
b145670ac9,ugh! nothing to do in the valley  Seriously gotta move out of here!!!
a193f3b9e1,"NO! Keyboard Cat is/has been dead for YEARS! Play yourself off, Keyboard Cat."
cccb3d7081, will do
07ae045cbe, that was delicious! lets have a walk sometimes with you and your hubby.. and others! me misses you
a5640db7a7, Sorry JJ i missed that post  I`ll make sure do so next time.
cc1a219c1c,"28deg C in here, all this tech in my room does have the major downside of a lot of heat, doesn`t help its hot outside 2"
1eac051f9c,wow the last hour of twittering that I`ve been doing has yet to be sent over to twitter..  guys bare w me...
31f2861133,"Squabbling with people over the internet is great for my Tumblarity, but bad for my ego when they have more internet friends than me"
8e65e54144, will do hun. Yes yes.
61ee532258,"_leigh Thank you,!  Just trying to stay in a positive head space to keep pushing through it all. How`s things at your end?"
52020ad422,Exam is commmmmiinnnnnggggggg !
7bbc5a2473,"Enjoyed this week off work, back next week"
dd2a769f04, I`m come and try to find you and be your fan too
b4ebfb22c6, hey i know ya dont know me but i wanted to say yopu have helped me a lot i was over in iraq and i wanted to thank you
51bdb4d865,Feeling very tierd! too much college work!!!!!!
f948e704f4,love
87fa9ce0c5, oh no  say it aint so
f734459c4c, i hope he does ; join  and you`ll find one
5e14887b13,thank god for some overcast and ivory. Trying to get my mom to take me out to lunch egh doesnt look like its gonna work.
85eb03d6b8,"  Cant Thank YOu Enough, WHo is NITIN BETWEEN?"
7909fa421f,"  sadly we were too late for TraceyCakes, but we got them elsewhere- not the same but still yummy. Tea w wee on wknd!"
36631a41d0, well piss on that. I can`t get into their site @ work nor does it come thru on my phone.
8f11bf53a2,http://twitpic.com/670ar - this is post guitar hero **** kicking
7e21d8a7ab, i dont like #kde since ver. 4.0 its like vista  #fail
2f00504c96,Just woke up. Making breakfast
bc14c389af,http://twitpic.com/67fue - My formerly pretty car
dae7a3eeb1,Just thought about my hubby being deployed n now I got the blues  I need a stiff drink but I`m breastfeeding so no booze for me :/ Ugh!!
9b7811b2e0,"I need some motivation in my life, oh and some love would be nice too"
06b8d9e26c, welcome
bcd7910701,"I can`t wait to start my weekend. I`m so sick of working, I have to self-medicate, and I`m fresh out of herb"
7c229b34c1,unfortunately
f26105a320," It`s ugly and gray outside even in San Diego. Not too cold, will get to 70, but May-gray June-gloom for us all"
0a5e7d6cb1, I so know what you mean
b34a3fd669,good
05810a7cdd,Happy
8531be3694,good
70187852a7,  supporting superfly all the way
31d03bff54," I would lime them. Or lemon?  And deal, sounds fabulous to me!  Text me up when you`re back"
2938f51a3a,Why don`t you make me feel like you used to
a153babf33," how about we start with a true Franchise online mode. Dynasty was huge, Madden online league not so much"
4baf1c6930, im having trouble finding really yummy egg free ice-cream   #favoriteicecream - got any recommendations anyone?
